model,parameter,macro_avg_f1-score,weighted_avg_f1-score
random forest,"(250, 'entropy', 5, 5, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 5, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 2, 5, 'log2', 0, 0.01)",0.3757739914973285,0.7466850731284892
random forest,"(200, 'log_loss', 2, 5, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 2, 5, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 3, 3, 'log2', 0, 0.1)",0.3734677928095101,0.7432620416098467
random forest,"(250, 'gini', 3, 2, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 2, 3, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 3, 1, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 4, 3, 'log2', 0, 0.01)",0.38720585256122947,0.7428821432888251
random forest,"(150, 'log_loss', 1, 2, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 1, 2, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 3, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 2, 4, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 2, 2, None, 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 3, 3, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 2, 2, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 5, 1, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 2, 2, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 3, 5, None, 0, 0.0001)",0.37011763801093306,0.7386512895694926
random forest,"(200, 'entropy', 1, 4, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 4, 5, 'sqrt', 0, 0.01)",0.3905856551300121,0.7418876179713536
random forest,"(200, 'gini', 3, 4, None, 0, 0.001)",0.3720082924871717,0.739354103858926
random forest,"(250, 'entropy', 2, 3, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 3, 5, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 2, 5, 'log2', 0, 0.0001)",0.39656903595023923,0.7471787201037656
random forest,"(225, 'gini', 3, 4, 'sqrt', 0, 0.001)",0.379555608936534,0.7396919863579857
random forest,"(225, 'log_loss', 1, 4, 'log2', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 5, 3, None, 0, 0.0001)",0.3696675544283847,0.7368323013858407
random forest,"(175, 'gini', 4, 1, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 5, 4, 'log2', 0, 0.01)",0.3978345656119413,0.7468200374775595
random forest,"(250, 'log_loss', 1, 5, 'log2', 0, 0.001)",0.40156744747200135,0.7495332547821245
random forest,"(225, 'gini', 5, 4, 'log2', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 2, 2, None, 0, 0.01)",0.3647166803743654,0.738559070441859
random forest,"(250, 'gini', 4, 1, 'log2', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 3, 1, None, 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 5, 2, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 1, 5, 'sqrt', 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 5, 3, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 4, 2, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 1, 2, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 2, 5, None, 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 3, 5, 'sqrt', 0, 0.0001)",0.3952966963644101,0.7456325484076641
random forest,"(250, 'gini', 1, 4, 'log2', 0, 0.01)",0.3750135242292276,0.7440684892896079
random forest,"(175, 'entropy', 2, 3, None, 0, 0.01)",0.365730753821696,0.7346601960528378
random forest,"(200, 'entropy', 2, 4, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 4, 2, None, 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 3, 4, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 2, 4, 'sqrt', 0, 0.0)",0.3836391147068351,0.7427355941589288
random forest,"(225, 'log_loss', 1, 4, 'sqrt', 0, 0.1)",0.3718514860301142,0.742793392450749
random forest,"(150, 'log_loss', 3, 5, None, 0, 0.01)",0.38736145528192306,0.7417693664344069
random forest,"(225, 'gini', 4, 5, 'log2', 0, 0.001)",0.389036064325117,0.7415536765972321
random forest,"(150, 'entropy', 2, 2, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 4, 4, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 3, 4, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 2, 4, 'log2', 0, 0.001)",0.39308819542245677,0.7444215884942902
random forest,"(225, 'gini', 4, 4, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 5, 4, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 4, 3, 'sqrt', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 3, 5, None, 0, 0.0)",0.3836244106150529,0.7418052025266688
random forest,"(225, 'gini', 2, 2, None, 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 5, 1, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 3, 3, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 2, 3, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 3, 3, None, 0, 0.01)",0.365730753821696,0.7346601960528378
random forest,"(175, 'log_loss', 5, 2, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 4, 1, 'sqrt', 0, 0.01)",0.38221910582130514,0.7404085624851272
random forest,"(250, 'gini', 2, 3, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 5, 2, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 5, 3, 'log2', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 2, 5, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 1, 3, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 4, 2, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 1, 4, None, 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 4, 3, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 5, 1, 'log2', 0, 0.01)",0.3744847193827995,0.740721272020379
random forest,"(200, 'gini', 3, 5, 'log2', 0, 0.01)",0.3731020270750406,0.7443450731992953
random forest,"(175, 'log_loss', 3, 4, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 5, 3, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 5, 1, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 5, 5, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 3, 2, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 4, 4, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 4, 5, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 3, 5, 'log2', 0, 0.0001)",0.3991959225191021,0.7494136696618204
random forest,"(150, 'gini', 3, 3, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 3, 2, 'sqrt', 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 3, 4, 'log2', 0, 0.001)",0.39714614080006094,0.7470883979473599
random forest,"(250, 'log_loss', 5, 4, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 3, 1, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 1, 4, 'log2', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 2, 4, None, 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 2, 3, 'log2', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 4, 4, 'log2', 0, 0.1)",0.3734677928095101,0.7432620416098467
random forest,"(175, 'log_loss', 4, 5, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 1, 1, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 3, 2, None, 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 1, 1, 'sqrt', 0, 0.1)",0.37202171347239066,0.7424180145763426
random forest,"(250, 'gini', 4, 2, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 5, 2, 'log2', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 2, 3, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 2, 2, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 3, 2, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 4, 3, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 5, 2, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 2, 5, 'sqrt', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 5, 1, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 1, 4, None, 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 5, 1, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 2, 3, None, 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 5, 2, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 5, 5, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 3, 1, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 2, 1, None, 0, 0.1)",0.37363272602605635,0.7475507940801345
random forest,"(225, 'gini', 2, 1, None, 0, 0.0001)",0.378977589639603,0.7412207341738974
random forest,"(200, 'log_loss', 3, 5, None, 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 3, 1, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 4, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 4, 1, 'log2', 0, 0.0001)",0.36673394712509355,0.73373329343389
random forest,"(150, 'entropy', 5, 5, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 3, 2, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 2, 3, None, 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 3, 3, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 3, 3, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 5, 5, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 2, 4, 'log2', 0, 0.0001)",0.3979350445699521,0.7464512661092932
random forest,"(200, 'log_loss', 4, 4, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 4, 2, None, 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 5, 4, 'log2', 0, 0.1)",0.3738025247312822,0.7445856193422332
random forest,"(200, 'entropy', 2, 1, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 5, 4, None, 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 3, 5, 'log2', 0, 0.0)",0.40156744747200135,0.7495332547821245
random forest,"(200, 'entropy', 3, 4, None, 0, 0.001)",0.3695924914850561,0.7365373647950398
random forest,"(150, 'gini', 4, 2, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 5, 5, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 5, 2, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 3, 5, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 4, 1, 'sqrt', 0, 0.01)",0.3843107591964341,0.7418390505623217
random forest,"(200, 'log_loss', 4, 1, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 4, 2, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 1, 5, 'log2', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 2, 4, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 3, 4, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 3, 4, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 1, 1, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 4, 1, 'log2', 0, 0.1)",0.3734677928095101,0.7432620416098467
random forest,"(150, 'gini', 1, 1, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 1, 1, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 3, 4, 'sqrt', 0, 0.0)",0.38374003634448595,0.7423633688797667
random forest,"(150, 'entropy', 3, 4, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 2, None, 0, 0.1)",0.3730559989522005,0.7466240139070788
random forest,"(200, 'gini', 4, 3, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 4, 2, 'sqrt', 0, 0.001)",0.38313288551553826,0.7418907489299713
random forest,"(175, 'gini', 2, 1, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 3, 2, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 5, 2, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 4, 4, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 3, 2, 'log2', 0, 0.01)",0.36826811200833776,0.7375015296007432
random forest,"(200, 'log_loss', 4, 1, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 2, 2, None, 0, 0.01)",0.37609004187687956,0.7353318475046725
random forest,"(150, 'gini', 1, 4, 'log2', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 3, 3, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 2, 1, 'log2', 0, 0.0001)",0.3761201379767333,0.7422332929917511
random forest,"(150, 'log_loss', 5, 1, 'log2', 0, 0.1)",0.3738025247312822,0.7445856193422332
random forest,"(175, 'log_loss', 2, 4, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 4, 2, None, 0, 0.01)",0.36425560694680015,0.737595181029022
random forest,"(225, 'gini', 1, 2, 'sqrt', 0, 0.0001)",0.386857466614431,0.7418141162325683
random forest,"(200, 'gini', 1, 2, None, 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 2, 2, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 3, 5, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 1, 2, 'sqrt', 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 2, 1, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 3, 3, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 4, 3, None, 0, 0.01)",0.365730753821696,0.7346601960528378
random forest,"(150, 'log_loss', 5, 3, 'sqrt', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 2, 3, 'log2', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 3, 3, None, 0, 0.0)",0.37321915729009714,0.740585698662366
random forest,"(225, 'entropy', 4, 3, None, 0, 0.001)",0.37321915729009714,0.740585698662366
random forest,"(200, 'entropy', 1, 5, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 2, 5, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 1, 5, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 3, 4, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 1, 5, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 1, 1, None, 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 5, 4, None, 0, 0.0001)",0.38839073611551467,0.7403628533392294
random forest,"(175, 'log_loss', 3, 3, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 4, 2, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 2, 4, 'sqrt', 0, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 5, 2, None, 0, 0.0)",0.36638181857282154,0.7357635786065796
random forest,"(150, 'log_loss', 1, 3, None, 0, 0.0)",0.3656824344144787,0.7343002974074098
random forest,"(225, 'log_loss', 3, 1, 'sqrt', 0, 0.1)",0.3718514860301142,0.742793392450749
random forest,"(150, 'entropy', 5, 2, 'log2', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 5, 4, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 4, 2, None, 0, 0.0001)",0.36333809838674835,0.7339342783441342
random forest,"(150, 'log_loss', 5, 3, 'log2', 0, 0.0001)",0.3719760127130132,0.7404416417271513
random forest,"(250, 'entropy', 2, 5, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 2, 'log2', 0, 0.1)",0.3738025247312822,0.7445856193422332
random forest,"(175, 'entropy', 4, 5, None, 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 3, 2, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 2, 5, None, 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 3, 5, 'sqrt', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 4, 1, 'log2', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 4, 5, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 1, 2, 'log2', 0, 0.0)",0.3702557828411216,0.7383917017384231
random forest,"(225, 'log_loss', 4, 5, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 3, 1, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 3, 1, 'sqrt', 0, 0.0)",0.3751667282144818,0.7331365781502165
random forest,"(150, 'gini', 3, 4, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 4, 4, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 2, 4, 'log2', 0, 0.0)",0.4038876185305595,0.7510256789458003
random forest,"(250, 'log_loss', 2, 4, 'log2', 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 3, 3, 'log2', 0, 0.0)",0.3834428617194804,0.7408925996117278
random forest,"(200, 'gini', 5, 5, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 5, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 1, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 2, 2, None, 0, 0.0001)",0.36039694788296645,0.7335270030427367
random forest,"(200, 'gini', 4, 5, 'log2', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 5, 3, None, 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'entropy', 1, 1, 'log2', 0, 0.1)",0.37396239254939284,0.7442010802543022
random forest,"(225, 'log_loss', 2, 2, 'sqrt', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 2, 5, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'entropy', 5, 1, None, 0, 0.0001)",0.37485930459943273,0.7422731323679865
random forest,"(200, 'gini', 1, 2, 'log2', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 3, 1, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'entropy', 4, 2, None, 0, 0.0)",0.3633785549528653,0.7338987203006464
random forest,"(250, 'log_loss', 4, 5, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'gini', 3, 2, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 2, 4, None, 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 4, 4, None, 0, 0.01)",0.37462265214465956,0.7356342585434331
random forest,"(200, 'log_loss', 1, 4, 'sqrt', 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'gini', 2, 1, 'log2', 0, 0.001)",0.3666292300421518,0.7316986022208627
random forest,"(175, 'log_loss', 1, 2, None, 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'gini', 4, 3, None, 0, 0.0)",0.36869171598847356,0.7369706791779373
random forest,"(250, 'entropy', 1, 4, None, 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 1, 5, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'entropy', 5, 3, 'sqrt', 0, 0.0001)",0.38844248538761295,0.7460925124140123
random forest,"(225, 'log_loss', 3, 3, 'log2', 0, 0.0)",0.37928559784905785,0.7395647072137482
random forest,"(250, 'gini', 5, 2, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 4, 1, 'sqrt', 0.5, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 5, 4, None, 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 3, 5, 'sqrt', 0, 0.001)",0.3899276190475694,0.7417785362211392
random forest,"(200, 'entropy', 1, 4, 'sqrt', 0, 0.001)",0.38768287007679414,0.7454587824932821
random forest,"(175, 'entropy', 4, 2, 'sqrt', 0, 0.1)",0.3725221713065128,0.7433569437478855
random forest,"(200, 'gini', 3, 1, 'sqrt', 0.5, 0.001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 3, 3, 'sqrt', 0, 0.0001)",0.382528720292407,0.7417297951263095
random forest,"(225, 'log_loss', 5, 2, 'log2', 0, 0.0)",0.3819052674382225,0.746611676769134
random forest,"(225, 'entropy', 5, 1, 'log2', 0, 0.0001)",0.38012197989385055,0.7421804380964863
random forest,"(150, 'log_loss', 1, 3, 'log2', 0, 0.0)",0.3719760127130132,0.7404416417271513
random forest,"(150, 'entropy', 5, 4, 'sqrt', 0.25, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'gini', 1, 1, None, 0.5, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'gini', 1, 2, 'sqrt', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'log_loss', 4, 3, 'sqrt', 0.5, 0.0)",0.23719862181489534,0.6561237651288766
random forest,"(175, 'log_loss', 4, 4, 'sqrt', 0, 0.0001)",0.3836391147068351,0.7427355941589288
random forest,"(200, 'log_loss', 1, 4, 'log2', 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(150, 'log_loss', 1, 2, 'sqrt', 0.5, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 1, 5, None, 0, 0.0001)",0.3836244106150529,0.7418052025266688
random forest,"(250, 'entropy', 3, 4, 'log2', 0.25, 0.1)",0.23719862181489534,0.6561237651288766
random forest,"(200, 'log_loss', 5, 4, 'sqrt', 0, 0.1)",0.37152711373250785,0.7414789759318869
random forest,"(225, 'entropy', 2, 1, None, 0, 0.0)",0.3713144825516136,0.7382415521762036
random forest,"(175, 'log_loss', 1, 4, None, 0.25, 0.01)",0.23719862181489534,0.6561237651288766
random forest,"(225, 'entropy', 3, 5, None, 0.25, 0.0001)",0.23719862181489534,0.6561237651288766
random forest,"(250, 'log_loss', 4, 2, 'log2', 0.25, 0.001)",0.23719862181489534,0.6561237651288766
